val_miou,val_oa,val_loss,tra_miou,tra_oa,tra_loss
0.7507441,0.864228,0.55984014,0.6576805,0.8284817,0.3767259
0.6367074,0.78128886,1.3882362,0.6218984,0.8072202,0.38119584
0.58785236,0.7404546,0.92004764,0.66527617,0.8322043,0.36152056
0.82305086,0.9048538,0.3008123,0.69625235,0.8531556,0.33661613
0.5335242,0.7079031,2.497467,0.6825144,0.83647585,0.3548834
0.18392216,0.31071576,4.1176753,0.6500546,0.818875,0.38307402
0.60157776,0.76847357,1.1474806,0.6909268,0.8504576,0.34868667
0.6729077,0.81702495,0.5633192,0.5960889,0.7951079,0.4138019
0.8618325,0.92610306,0.1968231,0.6114089,0.78388685,0.44342443
0.928692,0.96347326,0.17203099,0.6837964,0.8451631,0.36816955
0.81069684,0.8985391,0.54376185,0.5896752,0.7869984,0.42639172
0.89295214,0.9438664,0.2603002,0.68528056,0.8439024,0.37236616
0.7199489,0.8373749,0.29509303,0.7050814,0.85330904,0.33552596
0.4737051,0.65468735,0.3233969,0.6897885,0.8521118,0.3483319
0.34204382,0.5453519,0.46017662,0.6922083,0.8455851,0.37028915
0.86621284,0.9285743,0.2785952,0.6542213,0.8288455,0.35955322
0.31554148,0.5251808,0.6310841,0.72678363,0.86984766,0.3198951
0.31443542,0.5248451,0.43617505,0.7089889,0.8588832,0.3275766
0.37997755,0.57982326,0.43459514,0.6697913,0.83965886,0.35587907
0.2511261,0.47001508,0.5639632,0.6796787,0.84133863,0.34380886
0.24923709,0.46887866,0.68139195,0.6531354,0.8191399,0.37562573
0.574049,0.73397064,0.281602,0.70901394,0.86302954,0.3460044
0.5868752,0.7434994,0.2806007,0.68643165,0.8425384,0.35311362
0.4034473,0.59961736,0.36407197,0.7387353,0.8738923,0.3108182
0.5481397,0.71411824,0.36607578,0.69755685,0.85280585,0.3410119
0.5651908,0.72740656,0.30597144,0.717074,0.8621492,0.32975882
0.5574374,0.7216856,0.30114645,0.69284785,0.8473958,0.34727967
0.5458174,0.71300507,0.31881267,0.73560876,0.87716967,0.30294642
0.51979625,0.69278055,0.3605342,0.76176345,0.88536507,0.3021159
0.6088506,0.7592874,0.28765434,0.66630495,0.83064955,0.35062665
0.3839889,0.58397985,0.40635222,0.674894,0.8433588,0.3470935
0.86931396,0.93108994,0.3698036,0.7058482,0.8544089,0.33552626
0.33674112,0.54394114,0.48715854,0.65139675,0.82683724,0.37756446
0.41578287,0.6101837,0.41088346,0.7171366,0.86669534,0.32036582
0.66756284,0.80140513,0.2727868,0.6990497,0.8540554,0.32591826
0.73139244,0.8448774,0.2768694,0.7217417,0.8632561,0.31023344
0.6902455,0.81715775,0.23726447,0.7235818,0.8679292,0.32138622
0.69562554,0.82089925,0.22714931,0.69633883,0.85467833,0.34197775
0.3531378,0.55215764,0.55949867,0.7050476,0.8515863,0.33871564
0.5416041,0.70849437,0.4285085,0.69669664,0.85995734,0.33327457
0.6751641,0.80635697,0.33087656,0.7130573,0.85830045,0.3369388
0.57813096,0.7370422,0.3876782,0.67734015,0.84281904,0.34245625
0.697507,0.8218259,0.33005542,0.6820203,0.84466654,0.35668057
0.8701602,0.9321584,0.23146777,0.6885836,0.84902596,0.33521765
0.8092997,0.8946863,0.33025363,0.6853545,0.8465778,0.34530216
0.9143163,0.9559864,0.24857178,0.737654,0.8782389,0.30777684
0.4817419,0.6634317,0.46225107,0.671098,0.83380264,0.35618636
0.8620324,0.9261114,0.19607961,0.6651527,0.8357693,0.35274646
0.935814,0.96727026,0.1827591,0.7220229,0.869612,0.3195561
0.9303963,0.9643177,0.1629936,0.71464795,0.86125714,0.32143253
