val_miou,val_oa,val_loss,tra_miou,tra_oa,tra_loss
0.48272455,0.6961413,0.15157244,0.3808542,0.6415889,0.22631726
0.70834816,0.835701,0.07543643,0.42191297,0.73340213,0.056269992
0.22295016,0.44590032,0.06302788,0.45164105,0.7418899,0.049784515
0.22295016,0.44590032,0.057953935,0.43398947,0.7406761,0.046787195
0.22295016,0.44590032,0.06797935,0.48914254,0.752316,0.049577914
0.22295016,0.44590032,0.06726042,0.36323833,0.71323353,0.047583234
0.22295016,0.44590032,0.066191055,0.40347484,0.72216797,0.045808315
0.22295016,0.44590032,0.059253424,0.41015023,0.7315094,0.048469182
0.22295016,0.44590032,0.058718175,0.42591667,0.7330865,0.048354942
0.22295016,0.44590032,0.06047587,0.39394417,0.72642016,0.04691761
0.22295016,0.44590032,0.05268269,0.40615267,0.7294994,0.04357808
0.22295016,0.44590032,0.05573909,0.40243506,0.727556,0.045398656
0.22294842,0.44589683,0.06428732,0.45500886,0.7511592,0.041975014
0.22295016,0.44590032,0.052270804,0.4196327,0.7334473,0.04515241
0.1647124,0.32794744,0.42123282,0.44936,0.74475485,0.043647047
0.22295016,0.44590032,0.085657254,0.450265,0.7370428,0.04742949
0.22295016,0.44590032,0.05963882,0.41378593,0.73066664,0.04636685
0.22295016,0.44590032,0.043855414,0.51199114,0.77362466,0.043305922
0.22163981,0.44327962,0.048216473,0.45769727,0.7531574,0.04298508
0.22369067,0.44484156,0.03974519,0.44502366,0.730603,0.046973787
0.20868197,0.41735217,0.07041797,0.3662651,0.7159743,0.045328643
0.64069283,0.7822082,0.037508324,0.4861105,0.7578004,0.043316264
0.24989468,0.46506396,0.041507397,0.57014304,0.7977479,0.03916306
0.20416488,0.40821216,0.13562845,0.5197686,0.7767886,0.038271252
0.22295016,0.44590032,0.05150966,0.5360942,0.7844012,0.039479982
0.22235698,0.44471395,0.04803914,0.46262062,0.74979043,0.042095963
0.82910687,0.9068274,0.031499825,0.4179997,0.73836875,0.039891448
0.22295016,0.44590032,0.07362605,0.5759103,0.7967754,0.043026485
0.5771892,0.73657817,0.030711781,0.49496377,0.76357746,0.039665103
0.22295016,0.44590032,0.075227864,0.5284439,0.7820837,0.0400242
0.7376005,0.8490816,0.028554432,0.5163386,0.7775372,0.0373336
0.65833104,0.7952229,0.03157985,0.55193764,0.7948479,0.037431482
0.82700634,0.90545374,0.026787058,0.53765243,0.78683025,0.038708538
0.7781905,0.8752611,0.025154289,0.51124626,0.77016926,0.043191075
0.22295016,0.44590032,0.7066994,0.5041656,0.7678833,0.041357867
0.66468847,0.80924016,0.14195621,0.41953903,0.7381284,0.03845742
0.6212777,0.7841228,0.15075898,0.643085,0.8354201,0.038369246
0.5904452,0.7461364,0.039063886,0.53365535,0.784063,0.039365593
0.662331,0.79801977,0.029770698,0.4934275,0.76595044,0.041566044
0.8144767,0.89788365,0.030962165,0.5132104,0.7782695,0.039182734
0.22310092,0.44603312,0.060157813,0.5599512,0.7970294,0.038368493
0.768327,0.8744819,0.058304705,0.49817538,0.7748846,0.039104458
0.22598381,0.4484971,0.071922235,0.5745938,0.80042744,0.0408607
0.22305726,0.44598353,0.05002119,0.5628324,0.79752225,0.0372217
0.22300656,0.44594333,0.057453502,0.49025902,0.7685823,0.040025715
0.26257682,0.43960676,0.59834874,0.54650795,0.79194665,0.04083229
0.11716595,0.21413352,5.0707884,0.54602313,0.79033244,0.03869086
0.25174564,0.41103572,0.58934915,0.5642305,0.802258,0.03585296
0.22479849,0.44754133,0.052101884,0.5857291,0.80943614,0.03601119
0.8556694,0.92241913,0.022635086,0.524446,0.78486633,0.037446022
0.79580486,0.88957906,0.06180714,0.5945603,0.81503075,0.037329122
0.27877897,0.48800763,0.061801217,0.5427975,0.78571385,0.03896585
0.5708971,0.7320532,0.031116981,0.5633689,0.8007555,0.036225516
0.8058514,0.89250565,0.02452189,0.61070335,0.8190294,0.036027092
0.50053376,0.6780884,0.033912115,0.56482863,0.79684776,0.038985368
0.224029,0.44685885,0.07229412,0.58952785,0.8097165,0.036781326
0.23562884,0.45708188,0.043349385,0.6025296,0.8152756,0.037449133
0.759008,0.8630135,0.021738442,0.53784156,0.793164,0.03362262
0.81306124,0.8969626,0.024321564,0.5758185,0.80381656,0.038167793
0.70852363,0.8298118,0.022499755,0.6725391,0.8544842,0.031606022
0.8687029,0.930818,0.029862408,0.57927465,0.80433017,0.038632475
0.75369775,0.8595876,0.023263842,0.5790687,0.8047982,0.03797034
0.86093676,0.92643285,0.030215956,0.5907306,0.81632686,0.033149872
0.8959244,0.945438,0.017530477,0.6429381,0.836049,0.03442864
0.9051106,0.95058024,0.01842686,0.67797923,0.85521704,0.0322756
0.7734075,0.8722277,0.024287578,0.5405564,0.78651476,0.039135013
0.24395558,0.4643052,0.04707863,0.56951433,0.79833764,0.035952855
0.30617386,0.51863027,0.03480547,0.5598129,0.8025074,0.03602967
0.7310924,0.8447862,0.025112323,0.6078184,0.8212882,0.03409729
