val_miou,val_oa,val_loss,tra_miou,tra_oa,tra_loss
0.22336344,0.44570056,6.817179,0.46076292,0.7005961,0.52508426
0.2131554,0.4251435,1.5675049,0.5410993,0.7469225,0.47610807
0.27611896,0.48767158,1.0892911,0.5803318,0.78208566,0.44215453
0.22321823,0.44539052,6.3559184,0.5857818,0.7716393,0.45783153
0.50006557,0.6695737,1.0087564,0.57977635,0.78259176,0.41793177
0.41035438,0.63812774,0.70081675,0.64186203,0.8267159,0.38993195
0.3233869,0.58610606,0.71225166,0.6186447,0.8000705,0.41220394
0.29882857,0.5687128,0.7064234,0.5850064,0.76016015,0.43837714
0.30284914,0.572146,0.73650616,0.6238981,0.8034085,0.42203724
0.28465113,0.55952525,0.8981135,0.6351142,0.8104926,0.43097365
0.4208201,0.65429586,0.63091856,0.636431,0.811922,0.40557888
0.28937632,0.5627979,0.9131465,0.6309485,0.8082465,0.39928472
0.28550097,0.56012243,1.0552928,0.6232062,0.8110853,0.403198
0.3100153,0.57742065,0.82582796,0.61442924,0.7954726,0.42141604
0.5185789,0.7198972,0.6229728,0.5993217,0.7748996,0.42217246
0.48908886,0.70034546,0.66558874,0.6636843,0.8220468,0.3919983
0.4015199,0.6413179,0.693194,0.6057867,0.8031383,0.42106292
0.33468986,0.59468496,0.75716794,0.670259,0.831465,0.39746818
0.49307942,0.7029731,0.68659693,0.66463107,0.8286083,0.3977619
0.7712396,0.8758032,0.4134511,0.66926503,0.83563316,0.36224294
0.87458915,0.9342537,0.3449772,0.6733967,0.84098214,0.35702634
0.8523311,0.9220366,0.3649388,0.6994821,0.84853876,0.3451235
0.8182184,0.900246,0.41204566,0.68277663,0.8388085,0.35147917
0.89074993,0.94316936,0.30719244,0.66031015,0.82819164,0.36408493
0.83024025,0.9077856,0.43999106,0.6842613,0.8442748,0.36456415
0.77667975,0.8791743,0.3557254,0.6731557,0.8401178,0.36088252
0.33932582,0.54465866,0.56359345,0.70258594,0.85368085,0.33457837
0.34348774,0.54736745,0.61715484,0.7289717,0.86824304,0.33771715
0.83766985,0.9119613,0.3321029,0.66657305,0.83293337,0.37774155
0.24986242,0.46721163,0.92978114,0.67177546,0.83550054,0.3954691
0.850609,0.9195165,0.27969941,0.69362485,0.85047764,0.35180736
0.71274227,0.8326038,0.3878505,0.64935684,0.827657,0.4040091
0.8139724,0.8975244,0.35111868,0.67568195,0.83754414,0.37881613
0.9032364,0.94958705,0.20049562,0.6617428,0.8277534,0.3967181
0.74602515,0.85460246,0.40445703,0.6598456,0.82417387,0.38447475
0.8443504,0.91578364,0.28833157,0.6425581,0.81746113,0.37628236
0.9098922,0.9533123,0.16471294,0.6620129,0.8257523,0.38012567
0.72838223,0.84290624,0.40916428,0.70254296,0.85450697,0.34134242
0.86668307,0.9288868,0.23482023,0.70592135,0.8588203,0.33195364
0.8093503,0.89473134,0.27264124,0.66429853,0.8296164,0.37601265
0.8404781,0.91350245,0.25249228,0.72295785,0.86668164,0.33148208
0.79378414,0.88505864,0.30145308,0.7139153,0.8599679,0.34123683
0.23239203,0.45369062,0.89169437,0.6657052,0.8272878,0.3776813
0.87108314,0.9314055,0.22489753,0.70351684,0.8531581,0.3298266
0.26909113,0.48511714,0.72721416,0.710914,0.85783774,0.3267766
0.24410966,0.4635731,0.87944543,0.6726068,0.84262353,0.3472213
0.8880971,0.9410525,0.1764345,0.70369387,0.8545308,0.35036644
0.41421688,0.6083065,0.5261309,0.7163192,0.8644166,0.3121027
0.7145032,0.8336685,0.35322607,0.72371787,0.8672497,0.3361833
0.7874108,0.88109136,0.29840672,0.72691876,0.87194747,0.3061166
0.8701824,0.93089014,0.2148287,0.66689515,0.83153015,0.37595546
0.3082856,0.51984125,0.55645704,0.70809555,0.85995215,0.334617
0.8801862,0.93660253,0.20537466,0.705724,0.85518,0.3424574
0.79706025,0.887121,0.3144522,0.72421116,0.8666329,0.33037156
0.8567966,0.92327845,0.24948958,0.75697213,0.8840944,0.29184276
0.84530044,0.9164453,0.2538826,0.7403078,0.87361395,0.29677713
0.82125473,0.9019765,0.26915938,0.7362596,0.8719385,0.29680973
0.846279,0.9169811,0.22859386,0.6991302,0.85309327,0.3240405
0.7047626,0.827154,0.35017037,0.68357146,0.83904356,0.36206782
0.8632035,0.9268757,0.21163747,0.7228205,0.862797,0.33234647
0.45696443,0.64294744,0.42847595,0.70050156,0.8586385,0.3337613
0.7998924,0.88885117,0.2959316,0.7286621,0.87056404,0.31275967
0.8798146,0.9364475,0.20173982,0.7156398,0.86176693,0.32640466
0.8859112,0.9398849,0.18771333,0.7130367,0.86080474,0.3650507
0.865888,0.9284661,0.23212534,0.71205664,0.8658744,0.29938266
