val_miou,val_oa,val_loss,tra_miou,tra_oa,tra_loss
0.83759856,0.9137445,1.4550643,0.6745812,0.82739747,1.6387019
0.5067349,0.680499,1.6469804,0.7395911,0.8685353,1.5851369
0.88513017,0.93981797,1.415682,0.7004086,0.8433652,1.6116794
0.9011153,0.9486819,1.4084289,0.708853,0.8494722,1.6150446
0.8416928,0.91527176,1.4404862,0.7712103,0.8900889,1.5802734
0.64441085,0.7848802,1.5065985,0.6904158,0.8351385,1.6132745
0.6938262,0.8194979,1.4989457,0.7338582,0.8679436,1.6016662
0.71743846,0.8355078,1.4707613,0.702614,0.8484304,1.6199409
0.6896293,0.8165016,1.4897003,0.6851505,0.8380412,1.6172472
0.6816652,0.81098,1.4514675,0.7440347,0.87022585,1.5787307
0.85616183,0.92322576,1.4313052,0.7654838,0.88896865,1.5916847
0.77503794,0.8733406,1.4748374,0.7263469,0.8588577,1.5954578
0.69710344,0.8216601,1.4990772,0.70283115,0.8485938,1.5991855
0.51873624,0.68990743,1.6038219,0.73706186,0.8674799,1.5898294
0.7016351,0.82482284,1.4748172,0.69119596,0.8435355,1.6097734
0.69935393,0.8231926,1.456487,0.7438307,0.87245077,1.5764339
0.8301085,0.9075598,1.4185426,0.7453934,0.87264276,1.574885
0.76511633,0.86694926,1.4488686,0.70094514,0.8451121,1.5965314
0.80708766,0.8935366,1.443501,0.7260158,0.86439264,1.5834668
0.72726357,0.8421066,1.4797332,0.7368196,0.8670877,1.5954001
0.76712096,0.86827296,1.4648297,0.7615102,0.88226354,1.5724984
0.7148106,0.8337791,1.4850044,0.7560891,0.88156193,1.575375
0.5618274,0.72335225,1.5799937,0.78391397,0.895182,1.5667151
