val_miou,val_oa,val_loss,tra_miou,tra_oa,tra_loss
0.84820205,0.9192019,0.7275804,0.7114843,0.8518603,0.9060332
0.8520514,0.92179143,0.6236887,0.717196,0.8592766,0.885155
0.8211845,0.902882,0.7278434,0.7104409,0.8497962,0.873992
0.64684427,0.7855835,0.9278391,0.67638844,0.83273953,0.947396
0.87587506,0.93505895,0.5881177,0.6821363,0.82887965,0.91973025
0.897231,0.9466369,0.6018908,0.6653191,0.8215942,0.94475096
0.8769032,0.9355233,0.6740121,0.64996314,0.8118901,0.9545947
0.87463737,0.93442225,0.5981462,0.7007885,0.8456107,0.8965592
0.8471465,0.9190157,0.63905793,0.6989589,0.84283173,0.90409666
0.77314365,0.8766209,0.69965947,0.6872616,0.8374944,0.92168355
0.8118651,0.8993215,0.65710884,0.6723858,0.8222986,0.9819786
0.8965448,0.9460699,0.5598427,0.7323663,0.8656911,0.8693648
0.905586,0.95103174,0.53208756,0.6749022,0.83545226,0.95229864
0.8844197,0.93915766,0.590474,0.7358407,0.86681277,0.884628
0.8940439,0.94465184,0.5823632,0.6705321,0.8271987,0.93319416
0.88138616,0.93774277,0.56674546,0.7490828,0.8749517,0.8429714
0.88093716,0.93754023,0.5669341,0.7374057,0.86981064,0.847168
0.90177774,0.9489798,0.5006666,0.7172936,0.8550774,0.86197144
0.87823033,0.93594116,0.6071958,0.63579834,0.79782456,0.99271256
0.9144175,0.95583135,0.4905279,0.6753299,0.82688814,0.9345334
0.83624685,0.91116613,0.6567443,0.70971966,0.85108334,0.89293057
0.9076979,0.9522126,0.5132222,0.6835474,0.8355168,0.9455452
0.88564545,0.9398197,0.6367885,0.69612575,0.8395691,0.9116091
0.8800523,0.93696177,0.60009855,0.6747622,0.829204,0.96375185
0.9084852,0.9526922,0.51211953,0.7098849,0.8540936,0.91657203
0.9037744,0.9499054,0.59025943,0.6996339,0.8408146,0.9215493
0.86550725,0.92840403,0.69095564,0.69063914,0.8358563,0.86683106
0.8929496,0.9444521,0.537936,0.6838944,0.8358319,0.94095653
0.8852897,0.9400007,0.5953385,0.695989,0.8489841,0.91968054
0.8719498,0.9322271,0.61367995,0.70813537,0.8529785,0.9369969
0.88179314,0.9378111,0.59847856,0.6896688,0.83715165,0.8974702
0.88061774,0.9372829,0.5805525,0.67402935,0.83027047,0.9535198
0.9022343,0.9493117,0.54717946,0.7574558,0.8807352,0.84146136
0.89628404,0.94598424,0.545161,0.7146062,0.85299635,0.8802411
0.88065064,0.9373276,0.59718865,0.7081958,0.8483928,0.875102
0.8971485,0.9465665,0.5326295,0.7198512,0.85522056,0.87263805
0.91153395,0.9542826,0.5019737,0.69330966,0.8455726,0.9011361
0.8852387,0.93959427,0.560868,0.7479285,0.8752713,0.8399971
0.6936159,0.81932104,0.80435795,0.73910546,0.8714653,0.87719864
0.9001153,0.9479894,0.52380097,0.75512636,0.8798195,0.83886594
0.8869133,0.9409395,0.55285877,0.7350646,0.865695,0.8893934
0.8969548,0.94650686,0.5307058,0.7024809,0.84523964,0.8816355
0.8758359,0.93456477,0.62516475,0.6872598,0.83514255,0.8923109
