val_miou,val_oa,val_loss,tra_miou,tra_oa,tra_loss
0.22295016,0.44590032,1.4575111,0.47756398,0.6670866,1.4720265
0.2238318,0.44667885,1.3113014,0.56509817,0.7528227,1.1108639
0.50196147,0.66863424,1.2487742,0.61137253,0.77459484,1.055828
0.556257,0.7175345,1.2119848,0.60148644,0.7887533,1.0555612
0.4255143,0.6163264,1.2246139,0.5745935,0.7503588,1.086756
0.23587506,0.45731944,1.2268684,0.61953217,0.78986806,1.0405076
0.6335149,0.77635854,1.1435623,0.6000741,0.7789994,1.0822945
0.23492622,0.45635432,1.2388239,0.59320015,0.7762144,1.0610827
0.8657962,0.9294617,1.0876385,0.5610057,0.7416184,1.0885273
0.7089802,0.83959997,0.996239,0.6426582,0.8047549,1.0039462
0.79903996,0.8917704,0.9593158,0.61283296,0.79044837,1.0223111
0.8095894,0.8982731,0.84868896,0.6254413,0.7868364,1.0183431
0.49959594,0.67719686,1.0069742,0.62789977,0.7966561,1.0128788
0.4120534,0.5836324,1.7332474,0.60936165,0.77930325,1.0288174
0.63369733,0.7931685,1.0132452,0.6179419,0.79560775,1.0276821
0.84831256,0.92008555,0.7137272,0.5823313,0.7670808,1.039012
0.74641436,0.86161494,0.791214,0.61612374,0.7775803,1.0003881
0.81268466,0.89991,0.67615426,0.65281916,0.81294316,0.95925546
0.8624553,0.92671514,0.7735013,0.6062623,0.7758445,1.0152301
0.86975944,0.9317169,0.61552465,0.6595741,0.81706256,0.9789249
0.84226656,0.91648865,0.65617645,0.6347674,0.80589414,0.9932863
0.91048896,0.9539209,0.54956084,0.6479707,0.80569506,0.9705152
0.8293971,0.90684265,0.80902207,0.65583163,0.8135201,0.9539843
0.91626096,0.95688146,0.59205836,0.6650531,0.8211856,0.95391953
0.7909393,0.88793427,0.8898094,0.6807244,0.83274084,0.92171735
0.23398755,0.45379257,1.5080988,0.6781846,0.83536077,0.9513293
0.31720975,0.5279208,4.7839046,0.69975126,0.845946,0.9332201
0.7089486,0.83529836,0.8574878,0.65366346,0.8148249,0.9991135
0.4607584,0.6335716,1.2725431,0.66261506,0.81882685,0.9784356
0.3809396,0.6064373,4.525031,0.62547636,0.79669106,1.0492699
0.731376,0.84594935,0.72460425,0.6827672,0.8357128,0.96860075
0.701599,0.82698196,0.82098866,0.6460457,0.80626017,0.99957424
0.25031713,0.46881345,3.4678898,0.6824253,0.83146167,0.9362924
0.31133127,0.522109,3.0933316,0.65285313,0.81645983,0.96559477
0.5978911,0.7498443,0.9581281,0.628687,0.7900051,1.004177
0.39588973,0.57948476,1.0499365,0.66470677,0.8208088,0.9405534
0.92469525,0.9613401,0.56921107,0.67167044,0.825118,0.9304612
0.9161566,0.95698965,0.47917432,0.7274287,0.86354,0.8470779
0.24369773,0.46196365,2.0473435,0.70975816,0.8514565,0.90156984
0.6899264,0.8169851,0.8581474,0.68054307,0.8274977,0.9299405
0.76485205,0.8720235,0.7651978,0.67445755,0.83168316,0.94265044
0.79350245,0.8848936,1.0649452,0.6339364,0.79417753,0.9716573
0.9121628,0.95452845,0.5046495,0.7287495,0.86492646,0.875866
0.9040615,0.95015335,0.58792716,0.6964408,0.8431365,0.9221019
0.34140563,0.5471004,0.9661226,0.6806657,0.83473724,0.90546143
0.89123076,0.9428701,0.66840434,0.65241814,0.8087552,0.966663
0.87379515,0.9340515,0.5827844,0.6920067,0.84027785,0.9180997
0.84832764,0.9181914,0.69342947,0.67588377,0.82604223,0.90233845
0.8502648,0.9193792,0.63203704,0.72045666,0.8580364,0.8463591
0.8993449,0.94759333,0.53371227,0.7513712,0.8766788,0.8202886
0.66676044,0.8007441,0.8929045,0.70463467,0.85040265,0.87240857
0.23981513,0.45894033,1.9785168,0.713933,0.8517064,0.87699026
0.77707076,0.8754238,0.70119786,0.6975795,0.84315,0.9096554
0.27188292,0.48628443,1.7540727,0.68325686,0.83793926,0.90595603
0.8598887,0.9263538,0.6449906,0.7035868,0.8472746,0.8771863
0.6920619,0.8181305,0.76298714,0.7184843,0.8563672,0.86899906
0.8739367,0.93400055,0.67927295,0.66475666,0.8222633,0.96421564
0.77255964,0.8716892,0.7494211,0.6792826,0.82778007,0.89999056
0.8090136,0.8980144,0.73926365,0.7200681,0.8580378,0.8729201
0.7755929,0.87367177,0.6914063,0.6978258,0.84238267,0.89651537
0.45139498,0.63657796,0.9904767,0.7097465,0.849354,0.8629983
0.85850334,0.9252007,0.6173543,0.7118675,0.8516402,0.86433095
0.8942417,0.94495183,0.6660069,0.711722,0.8501634,0.86290336
0.8836187,0.9387117,0.63632673,0.7170155,0.8569641,0.8824539
0.8180124,0.90280986,0.7713809,0.720597,0.8593486,0.8887142
0.84160787,0.9143701,0.7093109,0.6755477,0.82464665,0.9280684
0.7928815,0.88840276,0.7805523,0.7368735,0.86722773,0.8383391
0.35035956,0.5518927,1.1620859,0.69524896,0.8417266,0.89963186
0.8147699,0.9010956,0.704577,0.6975845,0.8435696,0.8947411
0.8955951,0.9456083,0.55239946,0.6914254,0.8395866,0.8896004
0.57582605,0.7342068,0.83401346,0.6822425,0.8313634,0.8768872
0.8958948,0.94586426,0.6185824,0.71148896,0.8534276,0.8737447
0.32079166,0.5271856,1.2111229,0.7104343,0.8489225,0.88624513
