val_miou,val_oa,val_loss,tra_miou,tra_oa,tra_loss
0.84047574,0.9149246,0.6453996,0.6804137,0.8341336,1.0070688
0.8842206,0.93926203,0.582054,0.7049873,0.8529177,0.96171266
0.86926365,0.93043554,0.63007843,0.66815543,0.82784706,0.9996295
0.7473127,0.8601293,0.9647383,0.72995454,0.8617594,0.93405205
0.75425035,0.8647985,1.0099157,0.65703654,0.8284924,1.0232348
0.82409436,0.9060423,0.6712855,0.69139236,0.8378985,0.9714382
0.85959226,0.9258562,0.60382795,0.653664,0.81717616,0.99821615
0.7455301,0.8606297,0.93916994,0.712428,0.85155326,0.9335506
0.8223343,0.90484273,0.6621188,0.6516695,0.8194248,1.007727
0.88111186,0.9376228,0.5657675,0.6283317,0.7903316,1.0162514
0.8891433,0.94210917,0.54782504,0.58557117,0.7638442,1.0671663
0.87355816,0.9339936,0.60075015,0.72072554,0.8591439,0.9638183
0.88642395,0.9407671,0.54716796,0.7105768,0.85467947,0.9189865
0.85239065,0.9207299,0.62848467,0.74551094,0.87651616,0.8980587
0.7910256,0.8869501,0.70711887,0.7126878,0.85711706,0.9369692
0.31816953,0.5268503,1.1077347,0.6865499,0.8362053,0.9363958
0.55734855,0.7208987,0.95093644,0.710022,0.85334843,0.95333815
0.8410752,0.9143212,0.6764027,0.7549735,0.8828872,0.8984538
0.86928546,0.93071884,0.6175926,0.733101,0.86998826,0.8914978
0.81775975,0.8999984,0.72180516,0.72818875,0.86289626,0.8760993
0.8045179,0.89186025,0.7745931,0.7102134,0.8509299,0.9059241
0.8071048,0.89477575,0.6982161,0.6742699,0.83299506,0.9484121
0.7105371,0.8358567,0.8131695,0.6931506,0.8412507,0.9474152
0.73888445,0.85616404,0.913692,0.7078701,0.8515993,0.9567109
0.8061727,0.8931118,0.7287171,0.6986034,0.84145176,0.90955067
0.78435785,0.8793089,0.8710339,0.7122102,0.85875887,0.90645725
0.82830226,0.9063637,0.66633266,0.68333435,0.83190584,0.96812516
0.862702,0.9278353,0.5997208,0.68896806,0.83586824,0.92849183
0.7020113,0.8337621,0.8824354,0.762946,0.88567555,0.87949824
0.7454241,0.85414815,0.87222785,0.71336365,0.8544208,0.92842054
0.8135845,0.8975286,0.80242556,0.63130844,0.8064934,1.0343664
0.80642843,0.8936043,0.7509304,0.7118652,0.85473317,0.90949136
0.7112865,0.83145005,0.94790876,0.7348648,0.8682956,0.878355
0.78254366,0.8780317,0.85071003,0.73979855,0.87361366,0.8485105
0.74324757,0.8527166,0.89638114,0.72761786,0.8659148,0.8693419
0.8033595,0.89110667,0.7749373,0.7379987,0.86685145,0.85325867
0.80593014,0.8927963,0.7842924,0.72885746,0.8642085,0.9179961
0.8166454,0.89938354,0.68237966,0.6993289,0.8520957,0.9051838
0.8674847,0.9299188,0.60913867,0.7123631,0.8521916,0.86793894
0.7395022,0.8568559,0.85679966,0.72018766,0.8567802,0.87947756
0.7759336,0.8774927,0.7097848,0.7728262,0.8929849,0.8370072
0.8725665,0.93284816,0.619036,0.67519355,0.8293135,0.980474
0.87273204,0.932887,0.5635402,0.6899594,0.8380579,0.9058657
0.8282021,0.9064955,0.64541775,0.75245607,0.8770119,0.8759222
0.7960333,0.88713664,0.72967374,0.7818744,0.8971859,0.83045226
0.7978667,0.88770604,0.7968224,0.74367195,0.87219775,0.8512647
0.8197634,0.90179545,0.6840295,0.7375734,0.8660979,0.82470256
0.6959877,0.8208653,0.8768871,0.70941824,0.851149,0.87834674
0.611387,0.76061875,0.97438294,0.7549342,0.87737703,0.8854868
0.82803994,0.90685654,0.69790137,0.72251135,0.8586778,0.8602815
0.87127495,0.93214697,0.6346142,0.7503554,0.8749017,0.8738522
0.8229372,0.90323395,0.7069329,0.7776313,0.89079887,0.8269673
0.69388723,0.8194511,0.93836284,0.77270615,0.88894033,0.85120994
0.5459325,0.71102697,1.047307,0.7310468,0.8651191,0.856209
0.68818206,0.8154512,0.94064903,0.774269,0.88877046,0.802933
0.62941206,0.7736317,0.98359025,0.7696318,0.8880764,0.8070553
0.792851,0.88455755,0.8258662,0.76876724,0.88681877,0.7965061
0.78897345,0.88212895,0.84981304,0.7514827,0.8750969,0.8133214
0.8037448,0.89141774,0.7938682,0.76449573,0.88357896,0.8104331
0.80915964,0.8948919,0.77180433,0.77089715,0.8869032,0.7907553
0.80980414,0.89513296,0.7934361,0.76376307,0.8849772,0.8448135
0.8073875,0.8935772,0.8282583,0.7486064,0.8729954,0.8122387
0.82629263,0.90540314,0.6685926,0.7755554,0.8897264,0.81533074
0.8371608,0.9120837,0.6415118,0.7514202,0.8763123,0.87051994
0.7703384,0.87032217,0.8498665,0.746574,0.8747705,0.82630324
0.720544,0.8376347,0.92048913,0.7720609,0.89061576,0.78248805
0.839304,0.9130315,0.66455483,0.77108943,0.88701504,0.7991343
0.8165459,0.8992441,0.76904833,0.7873257,0.8967733,0.7751903
