val_miou,val_oa,val_loss,tra_miou,tra_oa,tra_loss
0.33599958,0.51289266,4.9169374,0.27024388,0.42571226,0.13516246
0.2797746,0.46467417,2.5408254,0.35859215,0.70455545,0.08632871
0.25737488,0.4561407,2.10408,0.3666102,0.71158946,0.074358575
0.24844602,0.46046898,0.74695945,0.3567935,0.71093166,0.06622679
0.22295016,0.44590032,0.07353846,0.36291337,0.71346277,0.058737595
0.2254638,0.447456,0.19609392,0.37788433,0.71601146,0.05910467
0.22295016,0.44590032,0.069870405,0.3796071,0.71913,0.054994863
0.22295016,0.44590032,0.06917891,0.36745468,0.7095684,0.05875754
0.22296499,0.4459135,0.069101654,0.3731644,0.71533054,0.054076802
0.26635575,0.48221448,0.066080645,0.4325847,0.73865217,0.052591532
0.23767835,0.457944,0.07191785,0.37353334,0.71767247,0.052493513
0.25303286,0.47178614,0.059850782,0.37207815,0.71595293,0.051861566
0.22296494,0.4459121,0.072162,0.41479048,0.72974586,0.04916911
0.2238289,0.44665667,0.07384458,0.39169312,0.7230973,0.04781048
0.2240951,0.4468932,0.066959485,0.49049714,0.76659036,0.04562441
0.2639416,0.4818136,0.051242936,0.46708983,0.74858814,0.050389607
0.24069157,0.46118787,0.058999844,0.38248107,0.7197948,0.051374435
0.27570817,0.4911114,0.06053861,0.48869446,0.76722866,0.04442775
0.4044844,0.59655243,0.046236772,0.43565378,0.73919964,0.049087923
0.23084578,0.4528309,0.050769813,0.40897122,0.72760606,0.046891887
0.23369658,0.45536527,0.0613553,0.36227006,0.7133876,0.04958828
0.22295016,0.44590032,0.101169616,0.43443668,0.7412497,0.04573859
0.554712,0.7194533,0.038078424,0.41398233,0.7349909,0.043569032
0.7409854,0.8523567,0.043321446,0.46555585,0.75747645,0.041534908
0.6248969,0.77129364,0.029236604,0.5516949,0.79638034,0.041028958
0.49890208,0.67642313,0.03338793,0.52655315,0.7845799,0.041509308
0.24359384,0.46417478,0.045645237,0.52388936,0.7823486,0.039684325
0.22295016,0.44590032,0.11493505,0.58482313,0.8049164,0.040210288
0.40796298,0.60371953,0.03775449,0.5023249,0.77327466,0.042452216
0.7389312,0.84990793,0.02477394,0.47935775,0.76536995,0.04459216
0.8041946,0.8916567,0.02370181,0.55113727,0.7962014,0.041469652
0.79914105,0.88953054,0.037328318,0.555823,0.7941696,0.040903565
0.22613424,0.44872805,0.04020612,0.48394346,0.76059955,0.046759486
0.65550506,0.7931061,0.031653706,0.4840855,0.7671132,0.042970747
0.2230971,0.4460307,0.04550345,0.5611026,0.80088353,0.040247403
0.36029214,0.56455714,0.04553441,0.60828626,0.82129055,0.037874714
0.6613353,0.7972155,0.026918236,0.6066525,0.81856644,0.039267316
0.22295016,0.44590032,0.08195768,0.56868565,0.80635923,0.03737624
0.22295016,0.44590032,0.13232078,0.605582,0.82041895,0.035128858
0.6651827,0.7998924,0.03008668,0.6571836,0.844347,0.03553761
0.80574656,0.8926159,0.02520762,0.6386602,0.8347067,0.03773791
0.23776211,0.45902044,0.047891174,0.6216003,0.8281646,0.035757292
0.65167767,0.79030746,0.035607323,0.6255441,0.8258935,0.035230447
0.22295016,0.44590032,0.123940594,0.6594984,0.8429399,0.03584221
0.6537818,0.7918209,0.031223219,0.6014094,0.82221097,0.03420466
0.38617986,0.58597773,0.04781124,0.6215969,0.82641536,0.033753756
0.6009262,0.753961,0.03325705,0.64629424,0.8381209,0.035403024
0.22295016,0.44590032,0.09456029,0.6055778,0.8194123,0.03395999
0.4316352,0.62337214,0.043486677,0.62021744,0.8247023,0.03870486
0.71160376,0.83172435,0.029888686,0.627026,0.832242,0.035129514
