val_miou,val_oa,val_loss,tra_miou,tra_oa,tra_loss
0.8934932,0.9443911,1.4447181,0.6830786,0.8379498,1.6645446
0.8179265,0.9002474,1.5216119,0.70731056,0.8510796,1.6406516
0.7736752,0.8772066,1.4824355,0.69356114,0.8424171,1.6439368
0.8360592,0.9113489,1.4760911,0.7172639,0.8559651,1.6197025
0.8858671,0.9402653,1.4527894,0.7031071,0.8516014,1.6216884
0.89819425,0.94718724,1.4251164,0.7221747,0.8572229,1.6292406
0.9024666,0.9494733,1.4125535,0.76064867,0.88191766,1.5988156
0.80689216,0.89609283,1.4677147,0.7035751,0.847697,1.6234483
0.8304615,0.9093101,1.4774127,0.69742376,0.84004563,1.6630229
0.76658154,0.86789775,1.6080251,0.7274891,0.8630237,1.6091075
0.8122834,0.8968818,1.5217006,0.72597504,0.86221933,1.6092519
0.79695415,0.887147,1.5172398,0.7126491,0.8508782,1.6332406
0.5276952,0.69712484,1.635432,0.70572823,0.84618706,1.6215178
0.7840768,0.87900263,1.5762203,0.7220956,0.86075616,1.6126107
0.8541869,0.9219027,1.4745488,0.73818064,0.8675547,1.6018376
0.8744662,0.93371063,1.4589403,0.7396475,0.870417,1.6099011
0.6915165,0.81783193,1.5737238,0.6813835,0.8352197,1.6225358
0.675305,0.8065765,1.5689379,0.6782994,0.82955724,1.6273456
0.7787664,0.87569463,1.5227706,0.75853574,0.8848838,1.5943161
0.82067734,0.90192103,1.5040042,0.70232284,0.84696054,1.614525
0.83275306,0.90913737,1.487484,0.70779693,0.8442933,1.6526146
0.6535413,0.7906546,1.5694748,0.7101376,0.8503354,1.6163052
0.8723539,0.93230367,1.4749289,0.7393596,0.87176615,1.5989975
0.8432741,0.91548157,1.4948711,0.7326942,0.8656604,1.6403133
0.7668983,0.86823344,1.5438322,0.72743976,0.8581318,1.6107126
0.8734261,0.93308467,1.462898,0.7189722,0.86027676,1.6449186
0.8167205,0.8994328,1.5010123,0.7207564,0.8577685,1.587964
0.8416315,0.91438293,1.494445,0.70742667,0.84722483,1.6380835
0.87059224,0.931419,1.46562,0.7576246,0.8780489,1.6132027
0.7846272,0.87943786,1.5203608,0.7216567,0.8599344,1.6037831
0.87098753,0.9316122,1.4826841,0.7093373,0.85167986,1.6055039
0.6673617,0.8009869,1.5663505,0.7430911,0.8716844,1.5986681
0.7222302,0.838785,1.5564947,0.77323633,0.88845295,1.5886234
0.80389464,0.89144796,1.507881,0.7269519,0.8662552,1.5914727
0.5800457,0.7376948,1.5879338,0.75941503,0.88167965,1.5821042
0.8315412,0.90827423,1.500469,0.7439107,0.869585,1.6205803
0.8533341,0.9213056,1.4765193,0.73467696,0.86855936,1.5851908
0.85231936,0.92078364,1.4840642,0.7180172,0.85477537,1.6007094
0.8196434,0.90127355,1.5185716,0.7298759,0.863783,1.5850557
0.84164786,0.9144138,1.4870524,0.75351113,0.8788655,1.5799531
0.812768,0.89694387,1.5265974,0.77791494,0.8918791,1.5760039
0.77771896,0.8750541,1.5533798,0.7703752,0.8865945,1.5599788
0.7582161,0.8624909,1.5685894,0.78144705,0.89739853,1.5644335
0.8587687,0.92440134,1.472941,0.7367052,0.8683431,1.5779815
0.8344604,0.91014344,1.4932997,0.7093762,0.8490468,1.6238012
0.75824034,0.86252004,1.5678272,0.7468395,0.8728743,1.5900198
0.7346936,0.8470594,1.5826434,0.7748972,0.893315,1.5730953
0.8048438,0.892026,1.5481925,0.7628437,0.88375384,1.5818318
