val_miou,val_oa,val_loss,tra_miou,tra_oa,tra_loss
0.84723777,0.9186245,1.4665153,0.65649146,0.81535774,1.6463652
0.891286,0.94344085,1.4181459,0.7071469,0.849223,1.6504673
0.889405,0.94216365,1.4528507,0.67255884,0.82641906,1.654538
0.8702066,0.93162745,1.4398857,0.6975385,0.84104234,1.6266899
0.85361314,0.92262477,1.4271779,0.67835355,0.82859033,1.6405138
0.83433986,0.91155314,1.44243,0.6704616,0.83360124,1.6562272
0.75225997,0.86341095,1.4778237,0.6777934,0.82734543,1.6287838
0.82242596,0.9046128,1.4627814,0.67134434,0.82037973,1.6398335
0.8480687,0.9187365,1.4794996,0.68434095,0.8335671,1.6423334
0.8381951,0.9131785,1.4671745,0.6970038,0.8433427,1.6272111
0.76478446,0.8709131,1.4654076,0.6736679,0.8277256,1.6562396
0.829131,0.90847397,1.4397067,0.7171265,0.85569376,1.6131315
0.881312,0.9376009,1.4510665,0.6602684,0.8265659,1.6352304
0.8753778,0.934184,1.4783403,0.6891396,0.8378462,1.6387657
0.8922337,0.943702,1.4235021,0.72266924,0.8586944,1.6201414
0.84137136,0.9147921,1.5042515,0.692837,0.8437016,1.6338297
0.88353336,0.9390921,1.4178143,0.6861694,0.83350366,1.6372715
0.8786708,0.93629664,1.4356043,0.6934559,0.84207857,1.630453
0.82900584,0.9086557,1.4490647,0.7284443,0.8643178,1.6121469
0.8401834,0.9148556,1.4432206,0.66261095,0.8146059,1.6491536
0.83273315,0.90910965,1.4872288,0.7212943,0.8580951,1.6151205
0.8399996,0.9135444,1.4850457,0.69746006,0.8483736,1.6460534
0.8889313,0.9419202,1.4237456,0.6893493,0.83847165,1.6262478
0.8744539,0.9342516,1.4297147,0.69957626,0.84587073,1.6358128
0.84289145,0.91652644,1.4433873,0.7060752,0.84529966,1.6157607
0.8583881,0.9246979,1.4509692,0.6913274,0.8391021,1.621271
0.874634,0.9337949,1.4479,0.71261674,0.852456,1.6103063
0.86377865,0.9282327,1.4315219,0.72875714,0.8630282,1.6065416
0.8752862,0.9347389,1.4211776,0.7391592,0.8690699,1.599517
0.83760715,0.91213506,1.4840178,0.6998459,0.8474746,1.631962
0.88983583,0.94228953,1.4330945,0.69658315,0.843246,1.6535349
0.8395102,0.9136304,1.4723711,0.71231294,0.8516786,1.6265985
0.8734599,0.93335587,1.4311403,0.7367832,0.8676015,1.5949837
0.85912246,0.92471105,1.4756957,0.7026589,0.849626,1.6274524
0.8473009,0.91779536,1.4993396,0.7105484,0.85208464,1.6037703
0.85880685,0.92474294,1.4734697,0.69130206,0.83317477,1.5979295
0.8613022,0.92607707,1.4644551,0.73166406,0.86516804,1.6000304
0.83600235,0.911189,1.500344,0.6813127,0.83379114,1.6574616
0.8369204,0.9118774,1.4936026,0.69445026,0.84107804,1.6105614
0.83,0.908,1.487,0.675,0.831,1.625
0.875,0.934,1.449,0.717,0.853,1.598
